,1950,1960,1970,1980,1990
Pusan,2.0,0.0,0.0,0.0,0.0
Puskas,2.0,0.0,0.0,0.0,0.0
Pust,2.0,0.0,0.0,0.0,0.0
Pylori,0.0,0.0,0.0,0.0,2.0
PÅ,4.0,5.0,1.0,5.0,13.0
PÅBYGG,0.0,0.0,0.0,0.0,2.0
PÅFYLL,0.0,0.0,0.0,0.0,2.0
PÅLITELIG,0.0,0.0,0.0,0.0,2.0
PØNSKSS,0.0,0.0,0.0,0.0,2.0
På,121.0,68.0,31.0,67.0,128.0
På-,0.0,0.0,0.0,2.0,0.0
Påbudt,0.0,0.0,0.0,1.0,1.0
Påfølgende,0.0,0.0,0.0,2.0,0.0
Pågang,0.0,1.0,3.0,0.0,0.0
Pågangen,0.0,3.0,9.0,2.0,4.0
Påhengsmotor,0.0,0.0,0.0,0.0,2.0
Pål,0.0,0.0,0.0,0.0,8.0
Påmelding,0.0,0.0,0.0,0.0,2.0
Påstand,0.0,0.0,0.0,2.0,0.0
Påstanden,0.0,0.0,0.0,2.0,0.0
Påstår,0.0,1.0,1.0,0.0,0.0
Påtalemyndighetene,2.0,0.0,0.0,0.0,0.0
Pé,0.0,0.0,0.0,0.0,2.0
Péter,0.0,0.0,0.0,2.0,0.0
Q,4.0,4.0,0.0,0.0,14.0
Q-feber,0.0,2.0,0.0,0.0,0.0
QALLENI,0.0,0.0,0.0,0.0,2.0
QHBIBB,0.0,0.0,2.0,0.0,0.0
QI,0.0,0.0,0.0,0.0,2.0
QO,0.0,0.0,0.0,0.0,2.0
QQ,0.0,0.0,0.0,0.0,2.0
QStfc,0.0,0.0,0.0,2.0,0.0
QVz,2.0,0.0,0.0,0.0,0.0
Qa-,0.0,0.0,0.0,0.0,2.0
QaJlo,0.0,0.0,0.0,2.0,0.0
Qeneralsekrtæren,0.0,0.0,0.0,2.0,0.0
Qeottre,2.0,0.0,0.0,0.0,0.0
Qescbicbte,2.0,0.0,0.0,0.0,0.0
Qmdo,0.0,1.0,1.0,0.0,0.0
QmithKlinn,0.0,0.0,0.0,0.0,2.0
Qnort,0.0,2.0,0.0,0.0,0.0
Qor,0.0,0.0,0.0,0.0,2.0
Qorårets,0.0,0.0,0.0,0.0,2.0
QrtuthKhnf,0.0,0.0,0.0,0.0,2.0
Qtt,0.0,0.0,0.0,2.0,0.0
Qua,0.0,0.0,0.0,1.0,1.0
Quantos,0.0,0.0,0.0,0.0,2.0
Quemoy,2.0,0.0,0.0,0.0,0.0
Quemoys,2.0,0.0,0.0,0.0,0.0
Quetta,0.0,0.0,0.0,2.0,0.0
Quiberen,2.0,0.0,0.0,0.0,0.0
Quiberon,2.0,0.0,0.0,0.0,0.0
Qver,2.0,0.0,0.0,0.0,0.0
Qvigstad,0.0,0.0,0.0,2.0,0.0
R,10.0,10.0,0.0,7.0,54.0
R-t,2.0,0.0,0.0,0.0,0.0
R.,0.0,0.0,0.0,0.0,4.0
R.A,0.0,0.0,0.0,0.0,4.0
RABATTKLÆR,0.0,0.0,0.0,1.0,1.0
RABIES,0.0,0.0,0.0,0.0,2.0
RADIO,0.0,4.0,0.0,5.0,1.0
RADIO-PROGRAM,2.0,0.0,0.0,0.0,0.0
RAGNHILD,0.0,0.0,2.0,0.0,2.0
RALLY-kjøreren,2.0,0.0,0.0,0.0,0.0
RANDI,0.0,0.0,0.0,0.0,11.0
RAPP,0.0,0.0,0.0,0.0,2.0
RAPPORT,4.0,0.0,0.0,0.0,0.0
RASEHØNSKYLUNGER,0.0,0.0,0.0,0.0,2.0
RASISME,0.0,0.0,0.0,2.0,0.0
RAfJIOFORRETMNG,2.0,0.0,0.0,0.0,0.0
RB,8.0,2.0,0.0,2.0,10.0
RB-ANITA,0.0,0.0,0.0,0.0,2.0
RB-Arkiv,0.0,0.0,0.0,0.0,2.0
RB-DPA,0.0,0.0,0.0,0.0,2.0
RBAKI,0.0,0.0,0.0,0.0,2.0
RD,0.0,0.0,0.0,0.0,1.0
RDETER-,2.0,0.0,0.0,0.0,0.0
REDDE,2.0,0.0,0.0,0.0,2.0
REDDEH,0.0,0.0,0.0,0.0,2.0
REDDES,0.0,0.0,0.0,2.0,0.0
REDDET,0.0,0.0,0.0,0.0,2.0
REFLEKTERER,0.0,2.0,0.0,0.0,0.0
REG,0.0,2.0,0.0,0.0,0.0
REGEN,0.0,0.0,0.0,2.0,0.0
REGULERINGSPLAN,0.0,0.0,0.0,0.0,2.0
REICH,0.0,0.0,0.0,0.0,2.0
REISE,0.0,0.0,0.0,0.0,8.0
REISEVAKSINE,0.0,0.0,0.0,0.0,2.0
REITHER,0.0,0.0,0.0,0.0,2.0
RENE,0.0,0.0,0.0,4.0,0.0
RENRASET,0.0,0.0,0.0,0.0,1.0
RENSLIG,0.0,0.0,0.0,0.0,2.0
REPARASJONER,0.0,0.0,0.0,0.0,2.0
REPARERES,2.0,0.0,0.0,0.0,0.0
REPORTASJE,0.0,0.0,0.0,0.0,4.0
REPORTASJER,0.0,0.0,0.0,2.0,4.0
REPSTAD,0.0,0.0,0.0,2.0,0.0
RESISTENS,0.0,0.0,0.0,0.0,1.0
REST,0.0,0.0,0.0,2.0,0.0
RESULTAT,0.0,0.0,0.0,0.0,2.0
RETRIEVERhvaIper,0.0,0.0,0.0,0.0,6.0
RETRIEVERhvuIper,0.0,0.0,0.0,0.0,2.0
RETT,0.0,0.0,0.0,0.0,2.0
RETTEN,0.0,0.0,0.0,2.0,0.0
RETTIGHETER,0.0,0.0,0.0,0.0,2.0
REUTER,0.0,2.0,0.0,0.0,4.0
REUTERS,0.0,0.0,0.0,0.0,1.0
REVOLUSJONERENDE,2.0,0.0,0.0,0.0,0.0
REYKJAVIK,0.0,0.0,0.0,2.0,0.0
RH,0.0,0.0,0.0,0.0,2.0
RIDE,0.0,0.0,0.0,0.0,2.0
RIDEBUKSE,0.0,0.0,0.0,0.0,2.0
RIDEHEST,0.0,0.0,0.0,0.0,3.0
RIDESAL,0.0,0.0,0.0,0.0,2.0
RIESENSCHNAUZERVALP,0.0,0.0,0.0,0.0,2.0
RIHETEN,4.0,0.0,0.0,0.0,0.0
RIKSMÅL,2.0,0.0,0.0,0.0,0.0
RIKSTOTO,0.0,0.0,0.0,0.0,2.0
RIKTIG,0.0,0.0,0.0,0.0,2.0
RIKTIGE,0.0,0.0,0.0,0.0,2.0
RLLiBERT,0.0,4.0,0.0,0.0,0.0
RNA,0.0,2.0,0.0,0.0,0.0
RNtøND,2.0,0.0,0.0,0.0,0.0
RO,0.0,0.0,2.0,0.0,0.0
ROAR,0.0,0.0,0.0,0.0,6.0
ROARSEN,0.0,0.0,0.0,0.0,2.0
ROD,0.0,0.0,0.0,0.0,10.0
RODLAND,0.0,0.0,0.0,0.0,2.0
ROKSVOLD,0.0,0.0,0.0,2.0,0.0
ROLF,2.0,0.0,2.0,2.0,4.0
ROLFSEN,0.0,0.0,0.0,0.0,2.0
ROMA,2.0,2.0,0.0,0.0,2.0
ROMSDALS,0.0,0.0,0.0,0.0,2.0
RONESS,0.0,0.0,0.0,0.0,1.0
ROSSUM,0.0,0.0,0.0,0.0,2.0
ROTTWEILER,0.0,0.0,0.0,0.0,22.0
ROTTWEILERHVALPER,0.0,0.0,0.0,1.0,1.0
ROTTWEILERVALPER,0.0,0.0,0.0,0.0,12.0
ROTWEILERVALPER,0.0,0.0,0.0,0.0,36.0
ROUG,0.0,0.0,0.0,0.0,2.0
RS,0.0,0.0,0.0,0.0,2.0
RS-smitte,0.0,0.0,0.0,0.0,2.0
RS-syke,0.0,0.0,0.0,0.0,2.0
RS-vi,0.0,0.0,0.0,0.0,2.0
RS-virus,0.0,0.0,0.0,0.0,4.0
RS-viruset,0.0,0.0,0.0,0.0,20.0
RS-virusrammede,0.0,0.0,0.0,0.0,2.0
RS-vnu,0.0,0.0,0.0,0.0,2.0
RSV,0.0,0.0,0.0,0.0,2.0
RSviruset,0.0,0.0,0.0,0.0,6.0
RTK,0.0,0.0,0.0,0.0,4.0
RTTTS,0.0,0.0,0.0,0.0,2.0
RUN,0.0,0.0,0.0,0.0,2.0
RUNDE,0.0,2.0,0.0,0.0,0.0
RUNDT,0.0,2.0,0.0,4.0,6.0
RUNE,0.0,0.0,0.0,15.0,5.0
RUSS,0.0,0.0,0.0,0.0,2.0
RUSSEAKSJON,0.0,0.0,0.0,0.0,2.0
RUSSEN,0.0,0.0,0.0,0.0,2.0
RUSSERNE,0.0,0.0,0.0,0.0,2.0
RUSSLAND,0.0,0.0,0.0,0.0,2.0
RUT,0.0,0.0,0.0,0.0,4.0
RV,2.0,0.0,0.0,2.0,0.0
RYE,0.0,0.0,0.0,0.0,2.0
Ra,0.0,0.0,0.0,0.0,2.0
Raa,0.0,0.0,0.0,6.0,0.0
Raaen,0.0,0.0,0.0,0.0,1.0
Raah,0.0,0.0,0.0,2.0,0.0
Raas,0.0,0.0,0.0,4.0,0.0
Rabies,0.0,0.0,1.0,11.0,4.0
Rabies-vaksine,0.0,0.0,0.0,0.0,1.0
Rabieseksperten,0.0,0.0,0.0,0.0,1.0
Rabiesvaksine,0.0,0.0,0.0,0.0,2.0
Rabiesvaksinen,0.0,0.0,0.0,2.0,0.0
Radar,0.0,0.0,0.0,0.0,2.0
Radio,6.0,2.0,0.0,2.0,6.0
Radio-opptak,0.0,1.0,1.0,0.0,0.0
Radioaktivitet,2.0,0.0,0.0,0.0,0.0
Radioavis,0.0,0.0,0.0,2.0,0.0
Radioen,2.0,0.0,0.0,0.0,0.0
Radiohjålpen,0.0,0.0,0.0,0.0,1.0
Radioteater,0.0,2.0,0.0,0.0,0.0
Radiumhjemmet,1.0,1.0,0.0,0.0,0.0
RadiumhospitaieCSife,0.0,0.0,0.0,0.0,2.0
Radiumhospitalet,0.0,0.0,0.0,2.0,6.0
Rafael,0.0,0.0,0.0,0.0,1.0
Rafsbotn,0.0,0.0,0.0,0.0,3.0
Ragna,0.0,2.0,0.0,0.0,2.0
Ragnar,0.0,2.0,0.0,2.0,0.0
Ragnhild,0.0,2.0,0.0,0.0,4.0
Ragnvald,0.0,0.0,8.0,0.0,0.0
Raiekonsulenten,0.0,0.0,0.0,0.0,2.0
Raja,0.0,0.0,0.0,2.0,0.0
Rakoczy,0.0,0.0,0.0,0.0,2.0
Rallarutst,0.0,0.0,0.0,0.0,2.0
Rallarutstillingen,0.0,0.0,0.0,0.0,2.0
Ram,0.0,0.0,0.0,0.0,2.0
Ramfjorden,0.0,0.0,0.0,0.0,2.0
Ramirez,0.0,0.0,0.0,0.0,2.0
Ramløsa,0.0,0.0,0.0,2.0,0.0
Rammen,0.0,32.0,0.0,0.0,0.0
Rammer,0.0,0.0,0.0,0.0,2.0
Rammes,0.0,0.0,0.0,0.0,18.0
Ramnes,0.0,0.0,0.0,0.0,6.0
Ramsfjell,2.0,0.0,0.0,0.0,0.0
Ramstad,0.0,0.0,0.0,1.0,1.0
Rana,2.0,6.0,10.0,4.0,8.0
Ranaungdom,0.0,0.0,0.0,0.0,4.0
Rancer,2.0,0.0,0.0,0.0,0.0
Randers-området,0.0,0.0,0.0,6.0,0.0
Randi,0.0,0.0,0.0,2.0,6.0
Ranhelmgntten,2.0,0.0,0.0,0.0,0.0
Rapport,0.0,0.0,0.0,0.0,16.0
Rapporten,58.0,6.0,4.0,2.0,2.0
Rapportene,2.0,0.0,0.0,0.0,0.0
Rapporténe,2.0,0.0,0.0,0.0,0.0
Rasamizasimanantsoa,0.0,0.0,0.0,0.0,2.0
Rasen,0.0,0.0,0.0,1.0,13.0
Rasende,0.0,4.0,0.0,0.0,0.0
Rasjonaliseringsplanen,2.0,0.0,0.0,0.0,0.0
Rasjonering,0.0,2.0,0.0,0.0,0.0
Raske,0.0,1.0,1.0,0.0,0.0
Raskt,0.0,0.0,0.0,2.0,0.0
Rasmus,0.0,0.0,2.0,0.0,0.0
Rasmussen,2.0,0.0,0.0,0.0,2.0
Rasterduken,2.0,0.0,0.0,0.0,0.0
Raudeberg,1.0,1.0,0.0,0.0,0.0
Rauma-Ulvåa,0.0,0.0,1.0,1.0,0.0
Raumabanen,0.0,0.0,0.0,1.0,1.0
Rcfiseland,2.0,0.0,0.0,0.0,0.0
Rcgionsykehuset,0.0,0.0,0.0,2.0,0.0
Rcmiddelfirmaer,0.0,2.0,0.0,0.0,0.0
Rddioreparasjoner,0.0,2.0,0.0,0.0,0.0
Reagan,0.0,0.0,0.0,2.0,0.0
Reaksjonen,0.0,0.0,2.0,0.0,2.0
Realistisk,0.0,0.0,0.0,2.0,0.0
Realskole,0.0,2.0,0.0,0.0,0.0
Reckless,0.0,0.0,0.0,0.0,2.0
Red.sekr,1.0,0.0,0.0,0.0,0.0
Reda,2.0,0.0,0.0,0.0,0.0
Redaksjon,0.0,0.0,0.0,0.0,34.0
Redaksjonen,4.0,0.0,0.0,0.0,0.0
Redaktør,5.0,0.0,0.0,0.0,1.0
Redd,0.0,2.0,16.0,4.0,4.0
Reddet,0.0,0.0,0.0,2.0,0.0
Rede,2.0,0.0,0.0,0.0,0.0
Redelige,0.0,0.0,2.0,0.0,0.0
Rederforbundet,2.0,0.0,0.0,0.0,0.0
Rederi,0.0,0.0,0.0,0.0,2.0
Redningen,0.0,0.0,0.0,2.0,0.0
Redningskrysser,2.0,0.0,0.0,0.0,0.0
Redningsmannskapene,0.0,0.0,4.0,0.0,0.0
Redningssaken,2.0,0.0,0.0,0.0,0.0
Redningsselskapets,0.0,0.0,0.0,1.0,1.0
Redselen,0.0,2.0,0.0,2.0,0.0
Redusert,0.0,0.0,0.0,2.0,2.0
Reed,0.0,2.0,0.0,0.0,0.0
Reed-instituttet,2.0,0.0,0.0,0.0,0.0
Referatet,0.0,0.0,0.0,2.0,0.0
Reformkommisjon,0.0,2.0,0.0,0.0,0.0
Refsum,6.0,0.0,0.0,0.0,0.0
Refusjon,0.0,2.0,0.0,0.0,0.0
Reg,0.0,0.0,0.0,7.0,588.0
RegNKK.TIf,0.0,0.0,0.0,0.0,2.0
Regi,0.0,0.0,0.0,0.0,2.0
Region-,0.0,0.0,0.0,2.0,0.0
Regionaia,0.0,0.0,0.0,0.0,4.0
Regionala,0.0,0.0,0.0,0.0,69.0
Regionata,0.0,0.0,0.0,0.0,2.0
Regionsykehuset,0.0,0.0,0.0,4.0,6.0
Registrert,0.0,0.0,0.0,0.0,3.0
Regjeringen,6.0,10.0,0.0,18.0,8.0
Regjeringskrisen,2.0,0.0,0.0,0.0,0.0
Regjeringstalsmenn,0.0,0.0,0.0,0.0,2.0
Reglene,2.0,2.0,0.0,0.0,0.0
Regler,0.0,2.0,0.0,0.0,0.0
Regn,2.0,0.0,0.0,0.0,0.0
Regnestykket,0.0,0.0,0.0,0.0,2.0
Regnskapene,2.0,0.0,0.0,0.0,0.0
Reguleringsplan,0.0,2.0,0.0,0.0,0.0
Reidar,7.0,1.0,2.0,1.0,5.0
Reidun,0.0,2.0,0.0,0.0,0.0
Reime,0.0,2.0,0.0,0.0,0.0
Rein,0.0,0.0,0.0,0.0,2.0
Reinan,0.0,0.0,0.0,0.0,2.0
Reiner,0.0,2.0,0.0,0.0,0.0
Reinholdt,0.0,0.0,0.0,0.0,8.0
Reinslaktingen,2.0,0.0,0.0,0.0,0.0
Reinstad,0.0,0.0,0.0,2.0,0.0
Reiseapotek,0.0,0.0,0.0,0.0,1.0
Reisebyråene,0.0,0.0,2.0,0.0,0.0
Reisemedisin,0.0,0.0,0.0,0.0,2.0
Reisemedisinsk,0.0,0.0,0.0,0.0,4.0
Reisende,0.0,0.0,0.0,0.0,2.0
Reisevekkerur,2.0,0.0,0.0,0.0,0.0
Reisverk,0.0,0.0,0.0,0.0,2.0
Reiten,0.0,0.0,0.0,0.0,4.0
Reitgjerdet,0.0,0.0,1.0,1.0,0.0
Rekken,0.0,0.0,0.0,0.0,2.0
Reklamemakt,0.0,0.0,0.0,0.0,2.0
Rekord-deltagelse,0.0,1.0,1.0,0.0,0.0
Rekordmange,0.0,0.0,0.0,0.0,2.0
Rekordsommer,0.0,0.0,0.0,2.0,0.0
Rekordvarme,2.0,0.0,0.0,0.0,0.0
Rekruttane,0.0,0.0,0.0,0.0,2.0
Rekrutter,0.0,0.0,0.0,0.0,2.0
Rektor,0.0,2.0,0.0,0.0,0.0
Religionsdebatt,0.0,2.0,0.0,0.0,0.0
Religionskritikken,0.0,0.0,0.0,0.0,4.0
Religiøs,0.0,0.0,0.0,0.0,2.0
Religiøse,0.0,0.0,0.0,0.0,2.0
Relsum,2.0,0.0,0.0,0.0,0.0
Rem,0.0,0.0,0.0,0.0,2.0
Ren,0.0,0.0,0.0,0.0,2.0
Renden,0.0,0.0,0.0,0.0,1.0
Rendsburg,0.0,2.0,0.0,0.0,0.0
Rene,0.0,0.0,0.0,0.0,4.0
Rengjøringskvinnene,2.0,0.0,0.0,0.0,0.0
Renovasjonsselskap,0.0,0.0,0.0,0.0,2.0
Renseri,0.0,2.0,0.0,0.0,0.0
Rensing,0.0,2.0,0.0,0.0,0.0
Renslig,0.0,0.0,0.0,2.0,2.0
Renslighet,2.0,0.0,0.0,0.0,0.0
Rent,0.0,2.0,0.0,4.0,0.0
Renter,2.0,0.0,0.0,0.0,0.0
Renteøkning,0.0,0.0,0.0,0.0,2.0
Reoionala,0.0,0.0,0.0,0.0,2.0
Report,2.0,0.0,0.0,0.0,0.0
Reportasje,0.0,0.0,0.0,3.0,5.0
Reportasjen,0.0,0.0,0.0,2.0,2.0
Reportasjer,0.0,0.0,0.0,0.0,22.0
Reportere,0.0,2.0,0.0,0.0,0.0
Representant,2.0,0.0,0.0,0.0,0.0
Representanter,0.0,0.0,0.0,1.0,1.0
Reprise,0.0,0.0,0.0,4.0,18.0
Reproduksjon,0.0,0.0,0.0,0.0,2.0
Research,0.0,0.0,0.0,4.0,0.0
Reseptfri,0.0,0.0,0.0,0.0,1.0
Reseptfrie,0.0,0.0,0.0,0.0,4.0
Reservedeler,0.0,0.0,0.0,0.0,2.0
Resjetnjak,0.0,2.0,0.0,0.0,0.0
Resolutt,0.0,0.0,0.0,0.0,2.0
Ressursgruppen,0.0,0.0,0.0,2.0,0.0
Restaurering,2.0,0.0,0.0,0.0,0.0
Resten,0.0,0.0,0.0,2.0,8.0
Restriksjoner,2.0,0.0,0.0,0.0,0.0
Resultat,0.0,0.0,0.0,4.0,2.0
Resultata,0.0,0.0,0.0,2.0,0.0
Resultatene,6.0,0.0,1.0,9.0,14.0
Resultater,0.0,0.0,0.0,0.0,2.0
Resultatet,27.0,4.0,1.0,16.0,29.0
Resultatlisten,0.0,2.0,0.0,0.0,0.0
Retningslinjene,0.0,0.0,0.0,0.0,4.0
Retningslinjer,0.0,2.0,0.0,0.0,0.0
Retriever,0.0,0.0,0.0,0.0,24.0
Retrievervalper,0.0,0.0,0.0,0.0,42.0
Retriver,0.0,0.0,0.0,0.0,25.0
Retriver-valper,0.0,0.0,0.0,0.0,2.0
Retrivervalper,0.0,0.0,0.0,0.0,6.0
Retrleverhvalper,0.0,0.0,0.0,2.0,0.0
Retroflekser,0.0,0.0,0.0,0.0,2.0
Rett,2.0,0.0,0.0,4.0,4.0
Retting,0.0,0.0,0.0,2.0,0.0
Rettriksjonar,0.0,0.0,0.0,2.0,0.0
Rettriver,0.0,0.0,0.0,0.0,1.0
Reu,0.0,0.0,0.0,0.0,4.0
Reuer,0.0,0.0,2.0,0.0,0.0
Reuter,42.0,6.0,6.0,16.0,17.0
Reuter-korrespondentene,2.0,0.0,0.0,0.0,0.0
Reuters,0.0,0.0,0.0,0.0,4.0
Revaksinasjon,0.0,2.0,0.0,0.0,2.0
Revaksinering,0.0,0.0,0.0,1.0,1.0
Revemat,0.0,0.0,0.0,0.0,2.0
Reven,0.0,0.0,0.0,0.0,2.0
Rever,0.0,0.0,2.0,0.0,0.0
Revisorene,0.0,2.0,0.0,0.0,0.0
Revmatikere,0.0,0.0,0.0,0.0,2.0
Revmatikeren,0.0,0.0,0.0,0.0,2.0
Revmatisme,0.0,0.0,0.0,0.0,6.0
Revmatismesykehus,0.0,0.0,0.0,0.0,16.0
Revy-moro,0.0,0.0,0.0,0.0,2.0
Reykjavik,0.0,0.0,0.0,2.0,0.0
RfrffttbWn,0.0,0.0,0.0,0.0,2.0
Rh-motstoffer,0.0,0.0,2.0,0.0,0.0
Rh-negative,0.0,2.0,0.0,0.0,0.0
Rhesus-apen,2.0,0.0,0.0,0.0,0.0
Rhesus-barn,0.0,2.0,0.0,0.0,0.0
Rhesus-problemet,0.0,1.0,1.0,0.0,0.0
Rhesus-sykdom,0.0,4.0,0.0,0.0,0.0
Rhesus-vaksine,0.0,2.0,0.0,0.0,0.0
Rhesusapens,2.0,0.0,0.0,0.0,0.0
Rhinothracheitis,0.0,0.0,2.0,0.0,0.0
Rhinotracheitis,0.0,0.0,0.0,0.0,2.0
Rhinoviruset,0.0,6.0,0.0,0.0,0.0
Rhlnoviruset,0.0,2.0,0.0,0.0,0.0
Rhododendronbyen,0.0,0.0,0.0,0.0,2.0
Ri,2.0,0.0,0.0,0.0,0.0
RiT,0.0,0.0,0.0,2.0,4.0
Ribbet,0.0,0.0,0.0,0.0,2.0
Ribose-nukleinsyre,0.0,2.0,0.0,0.0,0.0
Rica,0.0,0.0,0.0,0.0,2.0
Richard,2.0,0.0,0.0,2.0,0.0
Richardsen,0.0,0.0,0.0,1.0,1.0
Rico,0.0,2.0,0.0,0.0,0.0
Ridderen,0.0,0.0,0.0,0.0,2.0
Ridehest,0.0,0.0,0.0,0.0,2.0
Rieber,0.0,0.0,0.0,2.0,0.0
Rievsa,0.0,0.0,0.0,2.0,0.0
Rif.ic,0.0,0.0,2.0,0.0,0.0
Rifkln,0.0,0.0,0.0,2.0,0.0
Riga,2.0,0.0,0.0,0.0,0.0
Rigmor,0.0,0.0,0.0,0.0,2.0
Rigsmålsforening,2.0,0.0,0.0,0.0,0.0
Riiinn,0.0,2.0,0.0,0.0,0.0
Riise,2.0,0.0,0.0,0.0,2.0
Riiser,2.0,0.0,0.0,0.0,0.0
Riki,0.0,0.0,0.0,2.0,0.0
Riksadvokat,0.0,2.0,0.0,0.0,0.0
Riksadvokaten,0.0,0.0,6.0,0.0,0.0
Riksdagen,2.0,0.0,0.0,0.0,0.0
Riksforskningsinstituttet,2.0,0.0,0.0,0.0,0.0
Rikshospifcilets,0.0,2.0,0.0,0.0,0.0
Rikshospitalet,12.0,8.0,0.0,12.0,11.0
Rikshospitalets,2.0,2.0,0.0,8.0,0.0
Riksmessen,0.0,2.0,0.0,0.0,0.0
Rikstrygdeverket,2.0,0.0,0.0,0.0,0.0
Riksvei,0.0,0.0,0.0,2.0,0.0
Riktig,2.0,0.0,0.0,4.0,10.0
Riktignok,0.0,0.0,8.0,4.0,7.0
Rikvold,2.0,0.0,0.0,0.0,0.0
Rima,0.0,0.0,0.0,0.0,2.0
Rimelig,0.0,0.0,0.0,0.0,22.0
Rimelige,0.0,0.0,0.0,0.0,8.0
Rindal,0.0,0.0,0.0,0.0,8.0
Rinderpest,2.0,0.0,0.0,0.0,0.0
Ring,4.0,0.0,0.0,1.0,80.0
Ringdal,0.0,0.0,4.0,0.0,0.0
Ringerike,2.0,0.0,0.0,0.0,0.0
Ringerikes,2.0,0.0,0.0,0.0,0.0
Ringheim,0.0,0.0,0.0,0.0,2.0
Ringnes,0.0,0.0,0.0,2.0,0.0
Ringorm,0.0,0.0,2.0,4.0,2.0
Ringormsoppen,0.0,0.0,0.0,0.0,2.0
Ringshaug,0.0,2.0,0.0,0.0,4.0
Ringvac,0.0,0.0,0.0,0.0,2.0
Rins,0.0,0.0,0.0,0.0,2.0
Rintilla,0.0,0.0,0.0,0.0,6.0
Rintillas,0.0,0.0,0.0,0.0,4.0
Rio,1.0,10.0,0.0,0.0,0.0
Ripper,0.0,0.0,0.0,0.0,2.0
Risa,0.0,0.0,2.0,0.0,0.0
Risdal,0.0,0.0,0.0,0.0,2.0
Riseth,0.0,0.0,0.0,0.0,2.0
Risforskningsinstituttet,2.0,0.0,0.0,0.0,0.0
Rishaug,0.0,0.0,0.0,0.0,2.0
Risikoen,8.0,2.0,0.0,0.0,4.0
Risikofylt,0.0,0.0,2.0,0.0,0.0
Risikogruppe,0.0,0.0,0.0,0.0,2.0
Risikogruppene,0.0,0.0,0.0,8.0,12.0
Risikogrupper,0.0,0.0,0.0,2.0,15.0
Risikopasienter,0.0,0.0,0.0,1.0,1.0
Risilelevene,0.0,0.0,0.0,0.0,2.0
Ristic,0.0,0.0,2.0,0.0,0.0
Risvik,0.0,0.0,0.0,0.0,2.0
Risør,0.0,2.0,0.0,2.0,6.0
Risøy,0.0,2.0,0.0,0.0,0.0
Rita,0.0,0.0,0.0,0.0,4.0
Rita-morderen,0.0,2.0,0.0,0.0,0.0
Ritland,0.0,0.0,0.0,0.0,2.0
Ritt,2.0,2.0,0.0,0.0,0.0
River,0.0,4.0,0.0,0.0,0.0
River-dalen,0.0,0.0,0.0,2.0,0.0
Rjores,2.0,0.0,0.0,0.0,0.0
Rjukan,0.0,0.0,0.0,0.0,6.0
Rldge,0.0,2.0,0.0,0.0,0.0
Rn,0.0,2.0,0.0,0.0,0.0
Roald,0.0,0.0,0.0,0.0,4.0
Roar,2.0,0.0,1.0,5.0,4.0
Robert,2.0,2.0,0.0,11.0,7.0
Roberts,2.0,0.0,0.0,0.0,0.0
Robertsen,0.0,0.0,0.0,0.0,2.0
Robin,0.0,0.0,0.0,0.0,9.0
Robinson,0.0,0.0,0.0,0.0,2.0
Rochester,0.0,4.0,2.0,0.0,0.0
Rod,0.0,2.0,0.0,0.0,0.0
Rode,10.0,0.0,4.0,0.0,2.0
Rodolfo,0.0,0.0,0.0,0.0,2.0
Roel,0.0,2.0,0.0,0.0,0.0
Rog,0.0,0.0,0.0,0.0,2.0
RogaUnd,2.0,0.0,0.0,0.0,0.0
Rogaland,0.0,10.0,1.0,18.0,27.0
Rogalands,2.0,2.0,0.0,0.0,0.0
Rogalandsbanken,0.0,0.0,0.0,2.0,0.0
Rogans,0.0,2.0,0.0,0.0,0.0
Roger,0.0,0.0,0.0,0.0,4.0
Rognan,0.0,0.0,0.0,0.0,4.0
Rogne,0.0,0.0,0.0,0.0,6.0
Rognerud,0.0,0.0,4.0,0.0,0.0
Rognes,0.0,0.0,0.0,0.0,2.0
Rognlien,1.0,1.0,0.0,0.0,0.0
Rognsund,0.0,0.0,0.0,0.0,2.0
Rohde,0.0,0.0,2.0,0.0,0.0
Rohl,0.0,0.0,0.0,0.0,2.0
Roizman,0.0,0.0,0.0,2.0,0.0
Roizmans,0.0,0.0,0.0,4.0,0.0
Rokke,0.0,1.0,1.0,0.0,0.0
Roksund,0.0,0.0,0.0,0.0,2.0
Roksvold,0.0,0.0,0.0,4.0,0.0
Rolf,0.0,6.0,2.0,0.0,12.0
Rolig,0.0,0.0,0.0,0.0,10.0
Roll,0.0,0.0,0.0,2.0,0.0
Rollag,0.0,0.0,0.0,0.0,4.0
Rom,2.0,0.0,0.0,0.0,0.0
Roma,14.0,4.0,8.0,0.0,0.0
Roma-brev,2.0,0.0,0.0,0.0,0.0
Roma-motet,0.0,2.0,0.0,0.0,0.0
Romania,0.0,0.0,2.0,0.0,0.0
Romberg,0.0,0.0,0.0,4.0,0.0
Romerike,2.0,0.0,0.0,0.0,0.0
Romerikes,0.0,0.0,0.0,0.0,2.0
Romsdal,0.0,0.0,3.0,4.0,29.0
Romsdals,0.0,0.0,0.0,2.0,8.0
Romstad,0.0,0.0,0.0,2.0,0.0
Romsås,0.0,0.0,0.0,0.0,2.0
Ronald,2.0,0.0,0.0,2.0,0.0
Rondaneveien,0.0,2.0,0.0,0.0,0.0
Roorham,0.0,0.0,0.0,0.0,2.0
Roosevelts,0.0,2.0,0.0,0.0,0.0
